discourse,speaker,gender,phone,phone_duration,phone_begin,phone_end,phone_position,previous_phone,following_phone,syllable,syllable_begin,syllable_end,word,transcription,word_begin,word_end,utterance_begin,utterance_end
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.0800000000000054,42.94,43.02,1,<SIL>,e,s.e.t,42.94,43.09,c'est,s.e.t,42.94,43.09,42.94,42.94
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.0899999999999963,49.21,49.3,1,i,ɔ,s.ɔ,49.21,49.36,sociale,s.ɔ.s.j.a.l,49.21,49.9,47.31,47.31
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.09999999999999432,64.25,64.35,1,ə,e,s.e,64.25,64.38,c'est,s.e,64.25,64.38,63.99,63.99
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.1600000000000108,67.24,67.4,1,y,ɑ̃,s.ɑ̃,67.24,67.47,centre,s.ɑ̃.t.ʁ.ə,67.24,67.65,63.99,63.99
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.18999999999999773,75.16,75.35,2,o,i,s.i,75.16,75.42,aussi,o.s.i,75.11,75.42,74.66,74.66
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.15000000000000568,76.5,76.65,4,i,o,s.o,76.5,76.89,ruisseau,ʁ.ɥ.i.s.o,76.27,76.89,74.66,74.66
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.14000000000000057,82.3,82.44,1,ɛ̃,i,s.i.s,82.3,82.6,six,s.i.s,82.3,82.6,79.0,79.0
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.0799999999999983,83.68,83.76,4,ʁ,ɔ,s.ɔ.n,83.68,83.88,personnes,p.ɛ.ʁ.s.ɔ.n,83.49,83.88,79.0,79.0
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.06999999999999318,84.2,84.27,4,a,ɑ̃,s.ɑ̃.t,84.2,84.46,soixante,s.w.a.s.ɑ̃.t,83.97,84.46,79.0,79.0
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.11999999999999034,85.65,85.77,1,e,ɛ,s.ɛ.ʁ,85.65,85.9,services,s.ɛ.ʁ.v.i.s,85.65,86.11,79.0,79.0
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999943,87.14,87.25,1,e,ɛ,s.ɛ,87.14,87.28,s'est,s.ɛ,87.14,87.28,86.53,86.53
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999943,88.39,88.5,5,ɑ,e,s.e,88.39,88.54,ramasser,ʁ.a.m.ɑ.s.e,88.07,88.54,86.53,86.53
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.09999999999999432,91.17,91.27,1,ʁ,ɛ,s.ɛ.t,91.17,91.45,cet,s.ɛ.t,91.17,91.45,90.2,90.2
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.0899999999999892,91.79,91.88,1,<SIL>,ə,s.ə,91.79,91.93,ce,s.ə,91.79,91.93,91.79,91.79
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.09999999999999432,93.61,93.71,1,ə,y,s.y.b,93.61,93.78,subventions,s.y.b.v.ɑ̃.s.j.ɔ̃,93.61,94.25,92.94,92.94
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.11999999999999034,95.26,95.38,1,a,ɛ,s.ɛ.t,95.26,95.43,cette,s.ɛ.t,95.26,95.43,92.94,92.94
42171_f5_int5_2022_03_29_CH_0-1711,42171,male,s,0.14000000000000057,99.99,100.13,5,i,i,s.i,99.99,100.16,municipalité,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,99.72,100.64,99.72,99.72
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.08999999999999986,5.18,5.27,5,i,i,s.i,5.18,5.3,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,5.01,5.59,4.78,4.78
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.08999999999999986,22.88,22.97,5,i,i,s.i,22.88,23.0,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,22.76,23.55,22.08,22.08
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.21999999999999886,32.47,32.69,1,e,i,s.i,32.47,32.75,citer,s.i.t.e,32.47,32.93,31.18,31.18
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.11999999999999744,34.78,34.9,5,i,i,s.i,34.78,34.93,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,34.66,35.29,34.33,34.33
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10000000000000142,35.29,35.39,1,e,ə,s.ə,35.29,35.47,se,s.ə,35.29,35.47,34.33,34.33
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10000000000000142,37.15,37.25,1,ø,ɑ̃,s.ɑ̃,37.15,37.39,cent,s.ɑ̃,37.15,37.39,34.33,34.33
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999943,37.83,37.94,1,t,ɛ,s.ɛ.t,37.83,38.14,sept,s.ɛ.t,37.83,38.14,34.33,34.33
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.17999999999999972,41.87,42.05,2,ɛ̃,i,s.i,41.87,42.27,ainsi,ɛ̃.s.i,41.68,42.27,41.68,41.68
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.18999999999999773,43.68,43.87,1,ə,ɑ̃,s.ɑ̃,43.68,43.99,cent,s.ɑ̃,43.68,43.99,42.44,42.44
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.0799999999999983,49.15,49.23,1,<SIL>,a,s.a,49.15,49.29,savez,s.a.v.e,49.15,49.5,49.15,49.15
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.12999999999999545,50.27,50.4,1,e,ɔ,s.ɔ.m,50.27,50.6,sommes,s.ɔ.m,50.27,50.6,49.15,49.15
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10000000000000142,53.8,53.9,1,ø,ɑ̃,s.ɑ̃,53.8,54.01,cent,s.ɑ̃,53.8,54.01,53.48,53.48
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.07000000000000028,54.35,54.42,1,t,ɛ,s.ɛ.t,54.35,54.56,sept,s.ɛ.t,54.35,54.56,53.48,53.48
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.20000000000000284,57.93,58.13,1,l,ɛ̃,s.ɛ̃,57.93,58.35,cinq,s.ɛ̃,57.93,58.35,53.48,53.48
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.1700000000000017,58.35,58.52,1,ɛ̃,ɑ̃,s.ɑ̃,58.35,58.74,cent,s.ɑ̃,58.35,58.74,53.48,53.48
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.09000000000000341,59.19,59.28,1,ɑ̃,ɔ,s.ɔ,59.19,59.35,sociaux,s.ɔ.s.j.o,59.19,59.64,53.48,53.48
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.09999999999999432,67.37,67.47,1,ə,ɛ,s.ɛ.t,67.37,67.59,cette,s.ɛ.t,67.37,67.59,67.29,67.29
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999943,67.59,67.7,1,t,ɔ,s.ɔ.m,67.59,67.94,somme,s.ɔ.m,67.59,67.94,67.29,67.29
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999943,69.24,69.35,1,ʁ,ɛ,s.ɛ.ʁ,69.24,69.55,serviront,s.ɛ.ʁ.v.i.ʁ.ɔ̃,69.24,69.99,67.29,67.29
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.06999999999999318,73.2,73.27,1,<SIL>,ɛ,s.ɛ.t,73.2,73.4,cette,s.ɛ.t,73.2,73.4,73.2,73.2
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.23999999999999488,74.15,74.39,1,ɑ̃,y,s.y,74.15,74.45,supplémentaire,s.y.p.l.e.m.ɑ̃.t.ɜ.ʁ,74.15,75.19,73.2,73.2
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.09000000000000341,75.35,75.44,1,ɑ̃,ə,s.ə,75.35,75.49,ce,s.ə,75.35,75.49,73.2,73.2
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.14000000000000057,76.79,76.93,1,f,ɑ̃,s.ɑ̃,76.79,77.02,cent,s.ɑ̃,76.79,77.02,73.2,73.2
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10000000000000853,77.21,77.31,4,a,ɑ̃,s.ɑ̃.t,77.21,77.49,soixante,s.w.a.s.ɑ̃.t,77.02,77.49,73.2,73.2
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.11999999999999034,77.62,77.74,1,s,ɛ,s.ɛ.t,77.62,77.9,sept,s.ɛ.t,77.62,77.9,73.2,73.2
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.12999999999999545,81.01,81.14,3,a,y,s.y,81.01,81.21,d'assurer,d.a.s.y.ʁ.e,80.84,81.4,80.39,80.39
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999943,83.45,83.56,1,ɑ̃,ɔ,s.ɔ,83.45,83.63,sociaux,s.ɔ.s.j.o,83.45,83.98,80.39,80.39
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.35999999999999943,86.18,86.54,1,ɛ,u,s.u,86.18,86.63,sous,s.u,86.18,86.63,85.87,85.87
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.15000000000000568,87.03,87.18,5,ɑ̃,e,s.e,87.03,87.32,financés,f.i.n.ɑ̃.s.e,86.63,87.32,85.87,85.87
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.12999999999999545,88.93,89.06,4,e,e,s.e,88.93,89.09,précédents,p.ʁ.e.s.e.d.ɑ̃,88.64,89.15,87.65,87.65
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.14999999999999147,94.17,94.32,1,ɑ̃,ɔ,s.ɔ,94.17,94.39,sociaux,s.ɔ.s.j.o,94.17,94.63,92.88,92.88
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,s,0.12999999999999545,97.22,97.35,1,<SIL>,ɔ̃,s.ɔ̃,97.22,97.49,sont,s.ɔ̃,97.22,97.49,97.22,97.22
42171_f6_int6_2022_03_29_CH_0-1711,42171,male,ʃ,0.09000000000000341,97.66,97.75,1,ɑ̃,ɑ̃,ʃ.ɑ̃,97.66,97.84,chantier,ʃ.ɑ̃.t.j.e,97.66,98.09,97.22,97.22
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.10999999999999988,2.99,3.1,1,e,ɔ,s.ɔ.m,2.99,3.23,sommes,s.ɔ.m,2.99,3.23,0.65,0.65
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.08000000000000007,4.67,4.75,5,ɑ̃,e,s.e,4.67,4.81,financer,f.i.n.ɑ̃.s.e,4.37,4.81,0.65,0.65
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.11000000000000032,6.12,6.23,1,ø,ɛ,s.ɛ.n.t,6.12,6.38,cent,s.ɛ.n.t,6.12,6.38,5.9,5.9
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.10000000000000142,9.87,9.97,1,<SIL>,ə,s.ə,9.87,10.02,ce,s.ə,9.87,10.02,9.87,9.87
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.09999999999999964,10.02,10.12,1,ə,ɔ̃,s.ɔ̃,10.02,10.23,sont,s.ɔ̃,10.02,10.23,9.87,9.87
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.15000000000000036,11.06,11.21,1,l,ɛ̃,s.ɛ̃.k,11.06,11.49,cinq,s.ɛ̃.k,11.06,11.49,9.87,9.87
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.09999999999999964,11.49,11.59,1,k,ɑ̃,s.ɑ̃,11.49,11.7,cent,s.ɑ̃,11.49,11.7,9.87,9.87
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.13000000000000078,12.33,12.46,1,ɑ̃,ɔ,s.ɔ,12.33,12.53,sociaux,s.ɔ.s.j.o,12.33,13.01,11.89,11.89
42171_f7_int7_2022_03_29_CH_0-1711,42171,male,s,0.11999999999999922,15.73,15.85,5,e,ɜ,s.ɜ.ʁ,15.73,16.1,nécessaires,n.e.s.e.s.ɜ.ʁ,15.43,16.1,14.05,14.05
