discourse,speaker,gender,phone,phone_duration,phone_begin,phone_end,phone_position,previous_phone,following_phone,syllable,syllable_begin,syllable_end,word,transcription,word_begin,word_end,utterance_begin,utterance_end,measurement,original_rate,downsampled_to,spectral_peak_full,spectral_cog,F_M
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,74.5,74.61,1,e,y,s.y.b,74.5,74.69,subventions,s.y.b.v.ɑ̃.s.j.ɔ̃,74.5,74.99,74.42,74.42,0.5,44100,22050,3832.29571984436,6480.94749921287,3832.29571984436
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,77.01,77.12,1,ɛ̃,e,s.e.t,77.01,77.23,c'est,s.e.t,77.01,77.23,76.19,76.19,0.5,44100,22050,7149.80544747082,7084.25647439009,7149.80544747082
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.150000000000006,79.39,79.54,4,ɔ̃,e,s.e,79.39,79.61,annoncé,a.n.ɔ̃.s.e,79.05,79.61,79.05,79.05,0.5,44100,22050,6949.61089494163,7409.89909544634,6949.61089494163
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.259999999999991,81.12,81.38,6,ʁ,i,s.i,81.12,81.43,diversifiées,d.i.v.ɛ.ʁ.s.i.f.j.e,80.77,81.66,79.05,79.05,0.5,44100,22050,10066.9260700389,7938.88623682608,7178.4046692607
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.189999999999998,82.51,82.7,1,<SIL>,ɛ,s.ɛ.t,82.51,82.83,sept,s.ɛ.t,82.51,82.83,82.51,82.51,0.5,44100,22050,7264.20233463035,7224.98332353704,7264.20233463035
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.100000000000009,82.83,82.93,1,t,ɑ̃,s.ɑ̃,82.83,83.01,cent,s.ɑ̃,82.83,83.01,82.51,82.51,0.5,44100,22050,8808.56031128405,8004.19914074303,7550.19455252918
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,83.01,83.12,1,ɑ̃,ɛ̃,s.ɛ̃,83.01,83.19,cinquante,s.ɛ̃.k.ɑ̃.t,83.01,83.42,82.51,82.51,0.5,44100,22050,8436.77042801556,7139.13314937905,7950.58365758755
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.13000000000001,95.91,96.04,3,ɔ̃,y,s.y,95.91,96.11,conçus,k.ɔ̃.s.y,95.66,96.11,92.42,92.42,0.5,44100,22050,6949.61089494163,7011.05534825735,6949.61089494163
52013_f2_int2_2021_03_31_CH_0-1652,52013,female,s,0.150000000000006,98.07,98.22,4,e,i,s.i,98.07,98.25,spécifiques,s.p.e.s.i.f.i.k,97.83,98.56,97.3,97.3,0.5,44100,22050,7521.5953307393,7625.60710674854,7521.5953307393
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0999999999999999,1.06,1.16,1,ɔ̃,ə,s.ə,1.06,1.19,se,s.ə,1.06,1.19,0.72,0.72,0.5,44100,22050,10467.3151750973,7217.88141239187,4890.46692607004
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.16,3.37,3.53,2,ɛ̃,i,s.i,3.37,3.57,incitatives,ɛ̃.s.i.t.a.t.i.v,3.27,4.27,0.72,0.72,0.5,44100,22050,7893.38521400778,7622.12322092276,7893.38521400778
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,5.7,5.81,1,ɔ̃,ɛ,s.ɛ,5.7,5.85,s'est,s.ɛ,5.7,5.85,0.72,0.72,0.5,44100,22050,5462.4513618677,7263.5890702191,5462.4513618677
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0600000000000005,11.92,11.98,1,u,y,s.y.ʁ,11.92,12.06,sur,s.y.ʁ,11.92,12.06,7.81,7.81,0.5,44100,22050,3689.29961089494,6435.20645804627,3689.29961089494
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0700000000000003,19.91,19.98,1,ɛ,ə,s.ə,19.91,20.03,ce,s.ə,19.91,20.03,19.08,19.08,0.5,44100,22050,5977.2373540856,7039.36567345711,5977.2373540856
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0799999999999983,24.6,24.68,1,a,ɛ̃,s.ɛ̃,24.6,24.74,cinquante,s.ɛ̃.k.ɑ̃.t,24.6,24.96,24.49,24.49,0.5,44100,22050,6492.0233463035,7565.70601944483,6492.0233463035
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0799999999999983,25.12,25.2,1,ʁ,ɑ̃,s.ɑ̃,25.12,25.35,cent,s.ɑ̃,25.12,25.35,24.49,24.49,0.5,44100,22050,6377.62645914397,7651.45855325957,6377.62645914397
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,25.91,26.02,1,ɛ,e,s.e,25.91,26.06,c'est,s.e,25.91,26.06,24.49,24.49,0.5,44100,22050,6978.21011673152,7469.00197666076,6978.21011673152
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.129999999999999,26.32,26.45,1,ə,ɑ̃,s.ɑ̃,26.32,26.52,cent,s.ɑ̃,26.32,26.52,24.49,24.49,0.5,44100,22050,6921.01167315175,7376.57732215549,6921.01167315175
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.129999999999999,26.52,26.65,1,ɑ̃,ɛ̃,s.ɛ̃,26.52,26.74,cinquante,s.ɛ̃.k.ɑ̃.t,26.52,27,24.49,24.49,0.5,44100,22050,8236.57587548638,7755.64745430925,7836.18677042802
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0800000000000018,28.49,28.57,1,ɛ̃,y,s.y.ʁ,28.49,28.65,sur,s.y.ʁ,28.49,28.65,24.49,24.49,0.5,44100,22050,4175.48638132296,5378.74828763099,4175.48638132296
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.100000000000001,28.65,28.75,1,ʁ,ɛ,s.ɛ.t,28.65,28.88,cette,s.ɛ.t,28.65,28.88,24.49,24.49,0.5,44100,22050,8980.15564202335,8052.17272448158,6663.6186770428
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0999999999999979,31.12,31.22,1,ɑ̃,y,s.y.ʁ,31.12,31.34,sur,s.y.ʁ,31.12,31.34,29.85,29.85,0.5,44100,22050,4032.49027237354,5418.07372001438,4032.49027237354
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,34.02,34.13,3,ɔ̃,ɑ̃,s.ɑ̃,34.02,34.3,consentait,k.ɔ̃.s.ɑ̃.t.ɛ,33.79,34.48,32.24,32.24,0.5,44100,22050,6606.42023346304,6972.1084748742,6606.42023346304
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0700000000000003,37.02,37.09,1,ʁ,ɑ̃,s.ɑ̃,37.02,37.17,cent,s.ɑ̃,37.02,37.17,35.57,35.57,0.5,44100,22050,5462.4513618677,6830.94868874288,5462.4513618677
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.100000000000001,37.17,37.27,1,ɑ̃,ə,s.ə,37.17,37.32,selon,s.ə.l.ɔ̃,37.17,37.44,35.57,35.57,0.5,44100,22050,7464.39688715953,7022.54232752514,7464.39688715953
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,40,40.11,3,ɔ̃,ɔ,s.ɔ,40,40.18,consommer,k.ɔ̃.s.ɔ.m.e,39.8,40.35,38.94,38.94,0.5,44100,22050,8751.36186770428,7493.2292932758,4032.49027237354
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0899999999999963,49.57,49.66,1,a,ɛ,s.ɛ.ʁ,49.57,49.72,certains,s.ɛ.ʁ.t.ɛ̃,49.57,49.84,47.89,47.89,0.5,44100,22050,8236.57587548638,8065.30727545962,7807.58754863813
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.119999999999997,54.18,54.3,1,ɑ,y,s.y,54.18,54.33,suffisamment,s.y.f.i.z.a.m.ɑ̃,54.18,54.7,53.51,53.51,0.5,44100,22050,8951.55642023346,7145.4990350006,6978.21011673152
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0900000000000034,65.72,65.81,1,ɑ̃,ɑ,s.ɑ,65.72,65.86,ça,s.ɑ,65.72,65.86,64.04,64.04,0.5,44100,22050,6320.4280155642,7809.39136742188,6320.4280155642
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,67.98,68.12,1,ə,i,s.i.s,67.98,68.3,six,s.i.s,67.98,68.3,64.04,64.04,0.5,44100,22050,7464.39688715953,7907.11587245019,7464.39688715953
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.170000000000002,72.75,72.92,1,i,ɛ,s.ɛ.t,72.75,73.3,sept,s.ɛ.t,72.75,73.3,72.16,72.16,0.5,44100,22050,8894.3579766537,8277.54643443295,7893.38521400778
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.149999999999991,75.81,75.96,1,ə,ɛ,s.ɛ,75.81,76.19,sait,s.ɛ,75.81,76.19,74.81,74.81,0.5,44100,22050,6434.82490272374,7453.56550037068,6434.82490272374
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.11999999999999,80.48,80.6,1,a,ɛ,s.ɛ.t,80.48,80.8,cette,s.ɛ.t,80.48,80.8,79.62,79.62,0.5,44100,22050,6835.2140077821,7729.3459474517,6835.2140077821
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0799999999999983,89.31,89.39,4,a,ɑ̃,s.ɑ̃.t,89.31,89.52,soixante,s.w.a.s.ɑ̃.t,89.15,89.52,87.4,87.4,0.5,44100,22050,7807.58754863813,7757.86192320442,7807.58754863813
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0700000000000074,89.52,89.59,1,t,ɛ̃,s.ɛ̃.k,89.52,89.71,cinq,s.ɛ̃.k,89.52,89.71,87.4,87.4,0.5,44100,22050,8064.98054474708,7897.16690019369,7979.18287937743
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0799999999999983,93.4,93.48,3,ɔ̃,ɑ̃,s.ɑ̃,93.4,93.6,consentis,k.ɔ̃.s.ɑ̃.t.i,93.19,93.81,91.81,91.81,0.5,44100,22050,4232.68482490272,6837.96364151628,4232.68482490272
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.150000000000006,95.19,95.34,1,i,ɛ,s.ɛ.t,95.19,95.48,sept,s.ɛ.t,95.19,95.48,91.81,91.81,0.5,44100,22050,8150.77821011673,8019.63181263641,7836.18677042802
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,s,0.0599999999999881,98.18,98.24,1,e,ɑ,s.ɑ,98.18,98.29,ça,s.ɑ,98.18,98.29,98.13,98.13,0.5,44100,22050,4890.46692607004,5423.33506050772,4890.46692607004
52013_f3_int3_2021_03_31_CH_0-1652,52013,female,ʃ,0.109999999999999,98.96,99.07,3,u,e,ʃ.e,98.96,99.25,toucher,t.u.ʃ.e,98.85,99.25,98.74,98.74,0.5,44100,22050,3546.30350194553,4435.31487376127,3546.30350194553
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.12,3.12,3.24,4,ɛ̃,i,s.i,3.12,3.27,principales,p.ʁ.ɛ̃.s.i.p.a.l,2.97,3.45,2.45,2.45,0.5,44100,22050,8665.56420233463,7911.78909943896,7893.38521400778
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.119999999999999,10.66,10.78,1,ə,a,s.a,10.66,10.88,savez,s.a.v.e,10.66,11.14,10.15,10.15,0.5,44100,22050,8808.56031128405,8005.16936574656,6949.61089494163
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,ʃ,0.0800000000000001,12.92,13,4,ʁ,e,ʃ.e,12.92,13.03,marché,m.a.ʁ.ʃ.e,12.79,13.03,10.15,10.15,0.5,44100,22050,3746.49805447471,4316.87668335758,3746.49805447471
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.119999999999999,13.24,13.36,4,ɛ̃,i,s.i,13.24,13.42,principal,p.ʁ.ɛ̃.s.i.p.a.l,13.03,13.63,10.15,10.15,0.5,44100,22050,8636.96498054475,7819.31455066214,7035.40856031128
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,ʃ,0.0999999999999979,17.42,17.52,1,ʁ,e,ʃ.e,17.42,17.57,chez,ʃ.e,17.42,17.57,16.91,16.91,0.5,44100,22050,3517.70428015564,4357.13683836708,3517.70428015564
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.0700000000000003,17.96,18.03,1,k,e,s.e,17.96,18.09,c'est,s.e,17.96,18.09,16.91,16.91,0.5,44100,22050,5634.046692607,6652.76922776554,5634.046692607
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.0899999999999999,18.21,18.3,1,i,ɛ,s.ɛ.t,18.21,18.41,sept,s.ɛ.t,18.21,18.41,16.91,16.91,0.5,44100,22050,6949.61089494163,7623.18426464905,6949.61089494163
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,ʃ,0.109999999999999,21.46,21.57,1,ɑ̃,a,ʃ.a,21.46,21.62,chacune,ʃ.a.k.y.n,21.46,21.79,19.35,19.35,0.5,44100,22050,3317.50972762646,4651.22639800953,3317.50972762646
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.0999999999999979,21.87,21.97,1,ə,e,s.e,21.87,22.03,ces,s.e,21.87,22.03,19.35,19.35,0.5,44100,22050,6835.2140077821,7597.46483945289,6835.2140077821
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.130000000000003,24.47,24.6,2,i,y,s.y,24.47,24.65,issus,i.s.y,24.41,24.65,23.22,23.22,0.5,44100,22050,5519.64980544747,6479.59145150926,5519.64980544747
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.149999999999999,35.11,35.26,3,e,i,s.i,35.11,35.34,décidé,d.e.s.i.d.e,34.99,35.45,34.82,34.82,0.5,44100,22050,6835.2140077821,7808.19062980962,6835.2140077821
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.149999999999999,42.29,42.44,1,z,a,s.a,42.29,42.52,sanitaire,s.a.ɲ.i.t.ɜ.ʁ,42.29,43.04,40.19,40.19,0.5,44100,22050,7264.20233463035,7929.29004634035,7264.20233463035
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.129999999999995,43.45,43.58,1,i,ɑ̃,s.ɑ̃,43.45,43.68,cent,s.ɑ̃,43.45,43.68,40.19,40.19,0.5,44100,22050,8036.3813229572,7367.37378935112,6320.4280155642
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.119999999999997,48.59,48.71,5,a,i,s.i,48.59,48.76,capacité,k.a.p.a.s.i.t.e,48.3,48.9,45.41,45.41,0.5,44100,22050,7092.60700389105,7566.37699267258,7092.60700389105
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,53.48,53.62,1,u,ɔ,s.ɔ.m,53.48,53.93,sommes,s.ɔ.m,53.48,53.93,52.39,52.39,0.5,44100,22050,9094.55252918288,7944.55747218483,7664.59143968872
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,ʃ,0.140000000000001,58.04,58.18,4,ɔ,ɛ,ʃ.ɛ.n,58.04,58.53,prochaines,p.ʁ.ɔ.ʃ.ɛ.n,57.85,58.53,52.39,52.39,0.5,44100,22050,3632.10116731518,4913.02690587579,3632.10116731518
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.0599999999999952,60.45,60.51,1,ʁ,y,s.y.ʁ,60.45,60.59,surtout,s.y.ʁ.t.u,60.45,60.73,59.48,59.48,0.5,44100,22050,8007.78210116732,6939.01992745807,7950.58365758755
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.119999999999997,61.45,61.57,4,i,ɑ̃,s.ɑ̃.s,61.45,61.83,puissance,p.ɥ.i.s.ɑ̃.s,61.28,61.83,59.48,59.48,0.5,44100,22050,5462.4513618677,7283.89272231903,5462.4513618677
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.0999999999999943,70.22,70.32,4,ɛ̃,i,s.i,70.22,70.37,principales,p.ʁ.ɛ̃.s.i.p.a.l,70.05,70.6,69.02,69.02,0.5,44100,22050,7750.38910505837,6972.85431145641,7750.38910505837
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,80.18,80.29,4,ɑ̃,ɛ,s.ɛ,80.18,80.35,français,f.ʁ.ɑ̃.s.ɛ,79.94,80.35,79.84,79.84,0.5,44100,22050,6949.61089494163,7435.49506218671,6949.61089494163
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,85.06,85.17,1,ɛ,y,s.y.ʁ,85.06,85.32,sur,s.y.ʁ,85.06,85.32,84.43,84.43,0.5,44100,22050,8064.98054474708,7069.23319119398,7979.18287937743
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,86.28,86.42,3,ɑ̃,e,s.e,86.28,86.51,lancée,l.ɑ̃.s.e,86.04,86.51,84.43,84.43,0.5,44100,22050,8036.3813229572,7845.42602987572,7664.59143968872
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.189999999999998,88.37,88.56,1,e,ɔ,s.ɔ.m,88.37,88.72,sommes,s.ɔ.m,88.37,88.72,87.54,87.54,0.5,44100,22050,7836.18677042802,7076.18300234595,7836.18677042802
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,88.72,88.83,1,m,ɔ̃,s.ɔ̃,88.72,88.96,sont,s.ɔ̃,88.72,88.96,87.54,87.54,0.5,44100,22050,8865.75875486381,8492.30817839324,7578.79377431907
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.129999999999995,91.47,91.6,1,e,ɔ,s.ɔ.m,91.47,91.79,sommes,s.ɔ.m,91.47,91.79,89.47,89.47,0.5,44100,22050,7292.80155642023,6656.0402370631,7292.80155642023
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,92.86,93,3,a,y,s.y,92.86,93.08,s'assurer,s.a.s.y.ʁ.e,92.64,93.23,92.64,92.64,0.5,44100,22050,7750.38910505837,7180.93503005212,7750.38910505837
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.159999999999997,92.64,92.8,1,<SIL>,a,s.a,92.64,92.86,s'assurer,s.a.s.y.ʁ.e,92.64,93.23,92.64,92.64,0.5,44100,22050,5605.44747081712,6489.40579176582,5605.44747081712
52013_f4_int4_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,93.34,93.45,1,ə,e,s.e,93.34,93.49,ces,s.e,93.34,93.49,92.64,92.64,0.5,44100,22050,8493.96887159533,7972.77911939555,7292.80155642023
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0899999999999999,4.08,4.17,1,t,ɛ̃,s.ɛ̃.k,4.08,4.44,cinq,s.ɛ̃.k,4.08,4.44,0.32,0.32,0.5,44100,22050,8551.1673151751,8348.01565053239,7836.18677042802
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0899999999999999,8.01,8.1,1,i,e,s.e,8.01,8.15,c'est,s.e,8.01,8.15,6.82,6.82,0.5,44100,22050,9552.14007782101,7151.70200313108,4604.47470817121
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,8.82,8.96,5,i,i,s.i.l,8.82,9.06,difficile,d.i.f.i.s.i.l,8.65,9.06,6.82,6.82,0.5,44100,22050,8465.36964980545,7670.45965592924,7092.60700389105
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0899999999999999,9.27,9.36,1,ə,a,s.a,9.27,9.41,sachant,s.a.ʃ.ɑ̃,9.27,9.62,6.82,6.82,0.5,44100,22050,9151.75097276265,7374.33102938515,5548.24902723735
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,ʃ,0.109999999999999,9.41,9.52,3,a,ɑ̃,ʃ.ɑ̃,9.41,9.62,sachant,s.a.ʃ.ɑ̃,9.27,9.62,6.82,6.82,0.5,44100,22050,5519.64980544747,4744.17138323485,3860.89494163424
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.119999999999999,12.25,12.37,3,e,i,s.i,12.25,12.4,décidé,d.e.s.i.d.e,12.12,12.51,12.12,12.12,0.5,44100,22050,9494.94163424125,7938.89019375925,7979.18287937743
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.149999999999999,13.89,14.04,1,ɔ̃,y,s.y.ʁ,13.89,14.21,sur,s.y.ʁ,13.89,14.21,12.12,12.12,0.5,44100,22050,3403.30739299611,6278.84915341802,3403.30739299611
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.100000000000001,19.52,19.62,1,ɛ̃,ə,s.ə,19.52,19.68,ce,s.ə,19.52,19.68,15.25,15.25,0.5,44100,22050,3860.89494163424,5819.87178317206,3860.89494163424
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.120000000000001,22.04,22.16,1,ɑ̃,ɔ̃,s.ɔ̃,22.04,22.31,son,s.ɔ̃,22.04,22.31,20.8,20.8,0.5,44100,22050,3603.50194552529,6277.34512819543,3603.50194552529
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,24.21,24.35,1,ɔ̃,ɔ,s.ɔ.ʁ,24.21,24.46,sortira,s.ɔ.ʁ.t.i.ʁ.ɑ,24.21,24.78,24.05,24.05,0.5,44100,22050,3975.29182879377,6430.30382562718,3975.29182879377
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,24.89,25,1,ə,ɛ,s.ɛ.t,24.89,25.1,cette,s.ɛ.t,24.89,25.1,24.05,24.05,0.5,44100,22050,5805.6420233463,6551.2222946241,5805.6420233463
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0999999999999979,30.96,31.06,1,ɑ,ɔ,s.ɔ.ʁ,30.96,31.15,sortir,s.ɔ.ʁ.t.i.ʁ,30.96,31.44,27.74,27.74,0.5,44100,22050,10238.5214007782,7592.73303319646,5090.66147859922
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.149999999999999,32.35,32.5,1,<SIL>,ɛ,s.ɛ.t,32.35,33.01,cette,s.ɛ.t,32.35,33.01,31.82,31.82,0.5,44100,22050,9294.74708171206,7736.75568140481,7578.79377431907
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0999999999999943,33.13,33.23,1,ə,ɛ,s.ɛ.t,33.13,33.35,cette,s.ɛ.t,33.13,33.35,31.82,31.82,0.5,44100,22050,10352.9182879377,7846.62311343527,5805.6420233463
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0799999999999983,37.6,37.68,3,ɑ,e,s.e,37.6,37.74,passer,p.ɑ.s.e,37.47,37.74,34.78,34.78,0.5,44100,22050,10181.3229571984,8035.05098797985,7864.7859922179
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.100000000000001,37.74,37.84,1,e,y,s.y.ʁ,37.74,37.95,sur,s.y.ʁ,37.74,37.95,34.78,34.78,0.5,44100,22050,9780.93385214008,7192.29949451728,7321.40077821012
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,37.95,38.09,1,ʁ,i,s.i,37.95,38.12,silence,s.i.l.ɑ̃.s,37.95,38.69,34.78,34.78,0.5,44100,22050,10381.5175097276,7689.73272626586,4518.67704280156
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.160000000000004,39.4,39.56,1,œ,e,s.e,39.4,39.63,c'est,s.e,39.4,39.63,39.16,39.16,0.5,44100,22050,8379.5719844358,7611.99535031387,6349.02723735409
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0800000000000054,41.87,41.95,6,ɔ̃,a,s.a.b.l,41.87,42.14,responsable,ʁ.ɛ.s.p.ɔ̃.s.a.b.l,41.49,42.14,40.27,40.27,0.5,44100,22050,8951.55642023346,7149.38333914401,7750.38910505837
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0900000000000034,53.9,53.99,1,ə,ɛ,s.ɛ.t,53.9,54.09,cette,s.ɛ.t,53.9,54.09,52.12,52.12,0.5,44100,22050,5290.8560311284,6549.50131607103,5290.8560311284
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.100000000000001,56.74,56.84,6,ɔ̃,a,s.a.b.l,56.74,57.03,responsable,ʁ.ɛ.s.p.ɔ̃.s.a.b.l,56.33,57.03,55.15,55.15,0.5,44100,22050,5548.24902723735,6615.83597840517,5548.24902723735
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.100000000000001,59.15,59.25,6,ɔ̃,a,s.a.b.l,59.15,59.43,responsable,ʁ.ɛ.s.p.ɔ̃.s.a.b.l,58.82,59.43,58.82,58.82,0.5,44100,22050,5376.65369649806,7380.73843290416,5376.65369649806
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0900000000000034,66.36,66.45,1,ə,ə,s.ə,66.36,66.48,se,s.ə,66.36,66.48,63.03,63.03,0.5,44100,22050,3574.90272373541,5889.14532823109,3574.90272373541
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.120000000000005,73.11,73.23,1,ø,ə,s.ə,73.11,73.31,se,s.ə,73.11,73.31,73.08,73.08,0.5,44100,22050,3689.29961089494,6525.69548489134,3689.29961089494
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.100000000000009,76.02,76.12,1,ɔ̃,ə,s.ə,76.02,76.18,ce,s.ə,76.02,76.18,73.08,73.08,0.5,44100,22050,3632.10116731518,6423.60068309856,3632.10116731518
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.11999999999999,76.18,76.3,1,ə,ɑ̃,s.ɑ̃.s,76.18,76.69,sens,s.ɑ̃.s,76.18,76.69,73.08,73.08,0.5,44100,22050,8150.77821011673,7464.69745039202,7979.18287937743
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.109999999999999,77.58,77.69,6,ɔ̃,a,s.a,77.58,77.74,responsabilité,ʁ.ɛ.s.p.ɔ̃.s.a.b.i.ʎ.i.t.e,77.22,77.99,76.96,76.96,0.5,44100,22050,6377.62645914397,6781.78367804781,6377.62645914397
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0699999999999932,78.79,78.86,6,ɔ̃,a,s.a.b.l,78.79,79.02,responsable,ʁ.ɛ.s.p.ɔ̃.s.a.b.l,78.45,79.02,76.96,76.96,0.5,44100,22050,4003.89105058366,6530.78689651728,4003.89105058366
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.120000000000005,83.96,84.08,3,ɔ,i,s.i.b.l,83.96,84.29,possible,p.ɔ.s.i.b.l,83.83,84.29,80.01,80.01,0.5,44100,22050,8894.3579766537,7762.47543896047,4976.26459143969
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.0799999999999983,85.16,85.24,1,k,e,s.e,85.16,85.31,ces,s.e,85.16,85.31,84.71,84.71,0.5,44100,22050,6120.23346303502,7149.09039050663,6120.23346303502
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.129999999999995,87.15,87.28,1,ɑ̃,ɛ̃,s.ɛ̃.k,87.15,87.5,cinq,s.ɛ̃.k,87.15,87.5,84.71,84.71,0.5,44100,22050,6635.01945525292,6644.39092578495,6635.01945525292
52013_f5_int5_2021_03_31_CH_0-1652,52013,female,s,0.140000000000001,92.1,92.24,5,ɑ̃,e,s.e,92.1,92.38,financer,f.i.n.ɑ̃.s.e,91.64,92.38,91.2,91.2,0.5,44100,22050,8722.7626459144,7862.60622930371,7893.38521400778
