speaker,utterance_label,utterance_begin,utterance_end,following_utterance_begin,following_utterance_end,discourse,discourse_begin,discourse_end
52013,a148340e-55eb-11f0-8c2f-16386fa09120,35.46,37.55,37.94,40.1,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a1483558-55eb-11f0-8c2f-16386fa09120,58.62,63.51,63.96,68.55,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a148347c-55eb-11f0-8c2f-16386fa09120,42.17,44.27,44.78,48.29,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a1483710-55eb-11f0-8c2f-16386fa09120,92.42,97.03,97.3,98.56,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a148335a-55eb-11f0-8c2f-16386fa09120,23.77,25.7,26.16,28.63,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a1483396-55eb-11f0-8c2f-16386fa09120,26.16,28.63,29.47,30.66,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a148322e-55eb-11f0-8c2f-16386fa09120,4.49,5.53,5.73,8.6,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a14835f8-55eb-11f0-8c2f-16386fa09120,74.42,75.78,76.19,78.68,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a14835a8-55eb-11f0-8c2f-16386fa09120,68.94,71.04,71.4,74.26,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a1483616-55eb-11f0-8c2f-16386fa09120,76.19,78.68,79.05,82.18,52013_f2_int2_2021_03_31_CH_0-1652,0.34,100.19
52013,a14557fc-55eb-11f0-8c2f-16386fa09120,72.16,74.13,74.81,79.14,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455572-55eb-11f0-8c2f-16386fa09120,32.24,35.29,35.57,38.68,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14557ca-55eb-11f0-8c2f-16386fa09120,69.75,71.85,72.16,74.13,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a145570c-55eb-11f0-8c2f-16386fa09120,56.71,59.55,60.83,61.73,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455856-55eb-11f0-8c2f-16386fa09120,79.62,82.29,82.7,84.72,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455608-55eb-11f0-8c2f-16386fa09120,40.83,41.21,41.44,47.53,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455978-55eb-11f0-8c2f-16386fa09120,98.13,98.48,98.74,99.25,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a145563a-55eb-11f0-8c2f-16386fa09120,41.44,47.53,47.89,51.87,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14554a0-55eb-11f0-8c2f-16386fa09120,13.5,18.52,19.08,24.0,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455540-55eb-11f0-8c2f-16386fa09120,29.85,31.84,32.24,35.29,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14559aa-55eb-11f0-8c2f-16386fa09120,98.74,99.25,,,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14554dc-55eb-11f0-8c2f-16386fa09120,19.08,24.0,24.49,29.42,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14555a4-55eb-11f0-8c2f-16386fa09120,35.57,38.68,38.94,40.35,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455450-55eb-11f0-8c2f-16386fa09120,7.81,13.07,13.5,18.52,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a145582e-55eb-11f0-8c2f-16386fa09120,74.81,79.14,79.62,82.29,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14558ba-55eb-11f0-8c2f-16386fa09120,85.05,87.03,87.4,91.45,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14553a6-55eb-11f0-8c2f-16386fa09120,0.72,7.27,7.81,13.07,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14556a8-55eb-11f0-8c2f-16386fa09120,52.24,52.97,53.51,55.29,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455888-55eb-11f0-8c2f-16386fa09120,82.7,84.72,85.05,87.03,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a145550e-55eb-11f0-8c2f-16386fa09120,24.49,29.42,29.85,31.84,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14558e2-55eb-11f0-8c2f-16386fa09120,87.4,91.45,91.81,96.51,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455766-55eb-11f0-8c2f-16386fa09120,62.05,63.63,64.04,69.41,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14555d6-55eb-11f0-8c2f-16386fa09120,38.94,40.35,40.83,41.21,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a145573e-55eb-11f0-8c2f-16386fa09120,60.83,61.73,62.05,63.63,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455798-55eb-11f0-8c2f-16386fa09120,64.04,69.41,69.75,71.85,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455676-55eb-11f0-8c2f-16386fa09120,47.89,51.87,52.24,52.97,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455914-55eb-11f0-8c2f-16386fa09120,91.81,96.51,96.88,97.58,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a14556d0-55eb-11f0-8c2f-16386fa09120,53.51,55.29,56.71,59.55,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a1455946-55eb-11f0-8c2f-16386fa09120,96.88,97.58,98.13,98.48,52013_f3_int3_2021_03_31_CH_0-1652,0.72,99.25
52013,a13fe524-55eb-11f0-8c2f-16386fa09120,52.39,58.95,59.48,63.17,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe3da-55eb-11f0-8c2f-16386fa09120,23.22,27.07,27.27,28.98,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe434-55eb-11f0-8c2f-16386fa09120,29.55,34.22,34.82,39.68,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe6fa-55eb-11f0-8c2f-16386fa09120,92.64,94.27,94.75,97.94,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe4f2-55eb-11f0-8c2f-16386fa09120,49.91,51.5,52.39,58.95,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe66e-55eb-11f0-8c2f-16386fa09120,84.43,87.26,87.54,89.2,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe308-55eb-11f0-8c2f-16386fa09120,10.15,14.6,14.97,16.54,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe75e-55eb-11f0-8c2f-16386fa09120,98.4,99.41,,,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe2a4-55eb-11f0-8c2f-16386fa09120,4.81,5.27,5.81,9.69,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe6c8-55eb-11f0-8c2f-16386fa09120,89.47,92.21,92.64,94.27,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe57e-55eb-11f0-8c2f-16386fa09120,63.56,68.44,69.02,73.0,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe6a0-55eb-11f0-8c2f-16386fa09120,87.54,89.2,89.47,92.21,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe556-55eb-11f0-8c2f-16386fa09120,59.48,63.17,63.56,68.44,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe33a-55eb-11f0-8c2f-16386fa09120,14.97,16.54,16.91,18.99,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe466-55eb-11f0-8c2f-16386fa09120,34.82,39.68,40.19,44.91,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe63c-55eb-11f0-8c2f-16386fa09120,79.84,83.85,84.43,87.26,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe3a8-55eb-11f0-8c2f-16386fa09120,19.35,22.79,23.22,27.07,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe376-55eb-11f0-8c2f-16386fa09120,16.91,18.99,19.35,22.79,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe40c-55eb-11f0-8c2f-16386fa09120,27.27,28.98,29.55,34.22,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe498-55eb-11f0-8c2f-16386fa09120,40.19,44.91,45.41,49.56,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe5e2-55eb-11f0-8c2f-16386fa09120,73.46,74.5,74.74,79.22,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe2d6-55eb-11f0-8c2f-16386fa09120,5.81,9.69,10.15,14.6,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe1b4-55eb-11f0-8c2f-16386fa09120,0.21,2.16,2.45,4.62,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe4ca-55eb-11f0-8c2f-16386fa09120,45.41,49.56,49.91,51.5,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe614-55eb-11f0-8c2f-16386fa09120,74.74,79.22,79.84,83.85,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe72c-55eb-11f0-8c2f-16386fa09120,94.75,97.94,98.4,99.41,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe254-55eb-11f0-8c2f-16386fa09120,2.45,4.62,4.81,5.27,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13fe5b0-55eb-11f0-8c2f-16386fa09120,69.02,73.0,73.46,74.5,52013_f4_int4_2021_03_31_CH_0-1652,0.21,99.41
52013,a13d3554-55eb-11f0-8c2f-16386fa09120,12.12,14.72,15.25,20.35,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3b76-55eb-11f0-8c2f-16386fa09120,98.99,99.51,,,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3874-55eb-11f0-8c2f-16386fa09120,57.99,58.47,58.82,60.85,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d350e-55eb-11f0-8c2f-16386fa09120,6.82,11.77,12.12,14.72,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3626-55eb-11f0-8c2f-16386fa09120,25.85,27.36,27.74,31.44,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3900-55eb-11f0-8c2f-16386fa09120,63.03,66.93,67.39,68.6,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3aae-55eb-11f0-8c2f-16386fa09120,91.2,92.38,92.74,94.3,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3a22-55eb-11f0-8c2f-16386fa09120,80.01,84.29,84.71,87.91,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d35f4-55eb-11f0-8c2f-16386fa09120,24.05,25.47,25.85,27.36,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3658-55eb-11f0-8c2f-16386fa09120,27.74,31.44,31.82,33.81,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3450-55eb-11f0-8c2f-16386fa09120,0.32,5.8,6.82,11.77,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d39c8-55eb-11f0-8c2f-16386fa09120,73.08,76.69,76.96,79.38,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3798-55eb-11f0-8c2f-16386fa09120,45.81,49.61,49.96,51.7,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d368a-55eb-11f0-8c2f-16386fa09120,31.82,33.81,34.78,38.69,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d39f0-55eb-11f0-8c2f-16386fa09120,76.96,79.38,80.01,84.29,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d36e4-55eb-11f0-8c2f-16386fa09120,39.16,40.08,40.27,42.72,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d36bc-55eb-11f0-8c2f-16386fa09120,34.78,38.69,39.16,40.08,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3590-55eb-11f0-8c2f-16386fa09120,15.25,20.35,20.8,23.72,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3842-55eb-11f0-8c2f-16386fa09120,55.15,57.79,57.99,58.47,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3b12-55eb-11f0-8c2f-16386fa09120,94.7,96.57,96.96,98.27,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3964-55eb-11f0-8c2f-16386fa09120,69.03,69.62,70.81,71.51,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3a54-55eb-11f0-8c2f-16386fa09120,84.71,87.91,88.19,90.78,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d37c0-55eb-11f0-8c2f-16386fa09120,49.96,51.7,52.12,54.71,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3a86-55eb-11f0-8c2f-16386fa09120,88.19,90.78,91.2,92.38,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3716-55eb-11f0-8c2f-16386fa09120,40.27,42.72,43.13,45.5,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3810-55eb-11f0-8c2f-16386fa09120,52.12,54.71,55.15,57.79,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3ae0-55eb-11f0-8c2f-16386fa09120,92.74,94.3,94.7,96.57,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d38a6-55eb-11f0-8c2f-16386fa09120,58.82,60.85,61.01,62.58,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d35c2-55eb-11f0-8c2f-16386fa09120,20.8,23.72,24.05,25.47,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3932-55eb-11f0-8c2f-16386fa09120,67.39,68.6,69.03,69.62,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3766-55eb-11f0-8c2f-16386fa09120,43.13,45.5,45.81,49.61,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d38d8-55eb-11f0-8c2f-16386fa09120,61.01,62.58,63.03,66.93,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3b44-55eb-11f0-8c2f-16386fa09120,96.96,98.27,98.99,99.51,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a13d3996-55eb-11f0-8c2f-16386fa09120,70.81,71.51,73.08,76.69,52013_f5_int5_2021_03_31_CH_0-1652,0.32,99.51
52013,a1429a76-55eb-11f0-8c2f-16386fa09120,16.78,17.45,17.89,19.36,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429c56-55eb-11f0-8c2f-16386fa09120,45.78,47.21,47.75,52.11,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a14298b4-55eb-11f0-8c2f-16386fa09120,0.67,5.49,5.7,6.8,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429aa8-55eb-11f0-8c2f-16386fa09120,17.89,19.36,19.68,22.57,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429b98-55eb-11f0-8c2f-16386fa09120,34.19,38.59,39.19,40.22,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429b34-55eb-11f0-8c2f-16386fa09120,29.66,31.61,31.99,33.74,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429e2c-55eb-11f0-8c2f-16386fa09120,78.04,80.07,80.25,82.03,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429f1c-55eb-11f0-8c2f-16386fa09120,88.81,90.03,,,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429bca-55eb-11f0-8c2f-16386fa09120,39.19,40.22,40.38,41.8,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a14299ae-55eb-11f0-8c2f-16386fa09120,7.1,9.46,9.87,12.71,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429eea-55eb-11f0-8c2f-16386fa09120,87.96,88.6,88.81,90.03,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429c88-55eb-11f0-8c2f-16386fa09120,47.75,52.11,52.61,54.94,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429c24-55eb-11f0-8c2f-16386fa09120,42.17,45.52,45.78,47.21,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429ce2-55eb-11f0-8c2f-16386fa09120,55.34,60.44,60.88,61.18,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429b66-55eb-11f0-8c2f-16386fa09120,31.99,33.74,34.19,38.59,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429cb0-55eb-11f0-8c2f-16386fa09120,52.61,54.94,55.34,60.44,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429bf2-55eb-11f0-8c2f-16386fa09120,40.38,41.8,42.17,45.52,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429a12-55eb-11f0-8c2f-16386fa09120,13.11,13.92,14.22,16.13,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429dc8-55eb-11f0-8c2f-16386fa09120,73.78,75.84,76.21,77.56,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429e5e-55eb-11f0-8c2f-16386fa09120,80.25,82.03,82.54,82.81,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429ada-55eb-11f0-8c2f-16386fa09120,19.68,22.57,23.7,29.25,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429d0a-55eb-11f0-8c2f-16386fa09120,60.88,61.18,61.72,65.07,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429968-55eb-11f0-8c2f-16386fa09120,5.7,6.8,7.1,9.46,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429e90-55eb-11f0-8c2f-16386fa09120,82.54,82.81,82.99,87.52,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429d3c-55eb-11f0-8c2f-16386fa09120,61.72,65.07,65.33,67.72,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a14299e0-55eb-11f0-8c2f-16386fa09120,9.87,12.71,13.11,13.92,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429a44-55eb-11f0-8c2f-16386fa09120,14.22,16.13,16.78,17.45,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429d6e-55eb-11f0-8c2f-16386fa09120,65.33,67.72,68.43,73.59,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429da0-55eb-11f0-8c2f-16386fa09120,68.43,73.59,73.78,75.84,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429dfa-55eb-11f0-8c2f-16386fa09120,76.21,77.56,78.04,80.07,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429ec2-55eb-11f0-8c2f-16386fa09120,82.99,87.52,87.96,88.6,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
52013,a1429b02-55eb-11f0-8c2f-16386fa09120,23.7,29.25,29.66,31.61,52013_f6_int6_2021_03_31_CH_0-1652,0.67,90.03
67823,a1134686-55eb-11f0-8c2f-16386fa09120,74.05,75.15,75.44,81.3,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11346fe-55eb-11f0-8c2f-16386fa09120,88.88,90.91,,,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134564-55eb-11f0-8c2f-16386fa09120,43.76,45.87,46.17,48.96,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11344e2-55eb-11f0-8c2f-16386fa09120,28.89,32.76,33.04,33.99,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11343fc-55eb-11f0-8c2f-16386fa09120,8.11,12.52,12.95,18.04,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134456-55eb-11f0-8c2f-16386fa09120,18.41,19.57,19.85,20.85,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134366-55eb-11f0-8c2f-16386fa09120,0.2,7.79,8.11,12.52,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11345a0-55eb-11f0-8c2f-16386fa09120,49.78,52.73,53.15,57.01,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11346a4-55eb-11f0-8c2f-16386fa09120,75.44,81.3,81.65,83.73,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a113453c-55eb-11f0-8c2f-16386fa09120,40.59,43.46,43.76,45.87,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a113451e-55eb-11f0-8c2f-16386fa09120,34.3,40.22,40.59,43.46,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134640-55eb-11f0-8c2f-16386fa09120,69.0,69.7,69.86,73.61,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134500-55eb-11f0-8c2f-16386fa09120,33.04,33.99,34.3,40.22,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11345e6-55eb-11f0-8c2f-16386fa09120,57.38,59.44,59.82,65.65,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134582-55eb-11f0-8c2f-16386fa09120,46.17,48.96,49.78,52.73,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a113449c-55eb-11f0-8c2f-16386fa09120,19.85,20.85,21.61,28.35,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11345be-55eb-11f0-8c2f-16386fa09120,53.15,57.01,57.38,59.44,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134604-55eb-11f0-8c2f-16386fa09120,59.82,65.65,66.04,68.62,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11344ba-55eb-11f0-8c2f-16386fa09120,21.61,28.35,28.89,32.76,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1134622-55eb-11f0-8c2f-16386fa09120,66.04,68.62,69.0,69.7,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11346c2-55eb-11f0-8c2f-16386fa09120,81.65,83.73,84.44,88.6,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a113465e-55eb-11f0-8c2f-16386fa09120,69.86,73.61,74.05,75.15,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a113442e-55eb-11f0-8c2f-16386fa09120,12.95,18.04,18.41,19.57,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a11346e0-55eb-11f0-8c2f-16386fa09120,84.44,88.6,88.88,90.91,67823_f1_int2_20230328_CH_101231,0.2,90.91
67823,a1117004-55eb-11f0-8c2f-16386fa09120,65.59,68.83,69.13,72.83,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1117022-55eb-11f0-8c2f-16386fa09120,69.13,72.83,73.13,76.1,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1117086-55eb-11f0-8c2f-16386fa09120,81.28,83.89,84.08,86.63,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116ea6-55eb-11f0-8c2f-16386fa09120,30.45,33.6,34.15,38.19,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116e06-55eb-11f0-8c2f-16386fa09120,13.05,19.09,19.46,22.24,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1117068-55eb-11f0-8c2f-16386fa09120,76.47,80.96,81.28,83.89,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116dde-55eb-11f0-8c2f-16386fa09120,11.97,12.66,13.05,19.09,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116d98-55eb-11f0-8c2f-16386fa09120,5.49,7.9,8.21,11.68,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a11170e0-55eb-11f0-8c2f-16386fa09120,90.24,94.29,94.55,96.4,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a11170c2-55eb-11f0-8c2f-16386fa09120,87.3,90.08,90.24,94.29,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1117144-55eb-11f0-8c2f-16386fa09120,100.39,104.25,,,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116e24-55eb-11f0-8c2f-16386fa09120,19.46,22.24,22.49,24.79,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116d66-55eb-11f0-8c2f-16386fa09120,3.08,5.23,5.49,7.9,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116faa-55eb-11f0-8c2f-16386fa09120,54.69,58.06,58.76,61.31,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116e88-55eb-11f0-8c2f-16386fa09120,27.19,30.14,30.45,33.6,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116ee2-55eb-11f0-8c2f-16386fa09120,34.15,38.19,38.5,41.64,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116fc8-55eb-11f0-8c2f-16386fa09120,58.76,61.31,61.67,65.14,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116f28-55eb-11f0-8c2f-16386fa09120,41.95,44.16,44.7,49.21,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116e42-55eb-11f0-8c2f-16386fa09120,22.49,24.79,25.02,26.95,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a11170a4-55eb-11f0-8c2f-16386fa09120,84.08,86.63,87.3,90.08,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116f64-55eb-11f0-8c2f-16386fa09120,49.62,51.34,51.71,54.33,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116f00-55eb-11f0-8c2f-16386fa09120,38.5,41.64,41.95,44.16,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116e6a-55eb-11f0-8c2f-16386fa09120,25.02,26.95,27.19,30.14,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a111711c-55eb-11f0-8c2f-16386fa09120,96.94,100.13,100.39,104.25,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116fe6-55eb-11f0-8c2f-16386fa09120,61.67,65.14,65.59,68.83,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116db6-55eb-11f0-8c2f-16386fa09120,8.21,11.68,11.97,12.66,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a11170fe-55eb-11f0-8c2f-16386fa09120,94.55,96.4,96.94,100.13,67823_f2_int3_20230328_CH_101231,0.39,104.25
